0 92
103 364
374 1565
1565 1579
1579 1972
1972 3450
3450 4298
4298 4963
4963 4972
4972 5099
5099 6313
6313 6825
6825 7712
7712 8418
8418 8486
8486 9605
9605 9703
9703 10634
10634 10722
10722 11265
11265 12015
12015 12913
12913 13428
13428 13508
13508 14077
14077 14839
14839 14913
14913 15904
15904 16495
16495 16596
16596 17499
17499 17511
17511 18302
18302 19268
19268 19896
19896 21101
21101 21613
21613 22635
22635 23248
23248 24313
24313 24995
24995 25459
25459 25851
25851 26896
26896 27721
27721 28255
28255 28804
28804 29213
29213 29906
29906 29929
29929 29949
29949 31439
31439 31491
31491 33582
33582 34823
34823 36361
36361 36390
36390 36614
36614 36645
36645 38826
38826 38859
38859 40321
40321 41185
41185 41205
41205 41688
41688 42337
42337 43419
43419 43898
43898 44738
44738 44798
44798 46144
46144 47873
47873 48977
48977 49025
49025 50511
50511 51879
51879 51904
51904 52620
52620 53562
53562 53578
53578 54546
54546 54910
54910 54933
54933 55272
55272 57249
57249 58523
58523 59317
59317 59326
59326 59749
59749 59774
59774 60583
60583 60605
60605 61649
61649 61679
61679 62562
62562 62592
62592 62603
62603 64085
64085 64096
64096 65280
65280 65291
65291 67165
67165 67176
67176 68989
68989 69000
69000 70646
70646 70657
70657 71576
71576 71587
71587 73058
73058 73069
73069 74085
