0 79
79 89
89 1368
1368 2136
2136 2150
2150 2849
2849 4814
4814 5821
5821 7257
7257 8006
8006 8273
8273 8297
8297 8366
8366 9838
9838 10640
10640 11264
11264 11339
11339 11528
11528 11932
11932 12089
12089 12396
12396 12654
12654 12811
12811 13129
13129 13307
13307 13362
13362 13728
13728 14588
14588 15263
15263 15907
15907 16334
16334 17020
17020 17368
17368 17621
17621 19347
19347 19948
19948 21413
21413 21531
21531 22935
22935 23553
23553 23942
23942 24923
24923 26357
26357 26451
26451 26737
26737 27323
27323 27855
27855 28092
28092 28377
28377 29348
29348 29386
29386 30559
30559 31222
31222 31591
31591 31659
31659 31994
31994 32175
32175 32432
32432 32900
32900 33184
33184 33553
33553 33748
33748 34031
34031 34045
34045 35032
35032 35055
35055 36059
36059 36590
36590 37242
37242 37433
37433 37440
37440 41283
41283 41290
41290 41731
41731 41738
41738 43625
