0 82
93 754
754 771
771 1048
1048 1574
1574 1895
1895 2486
2486 3339
3339 3889
3889 4890
4890 5085
5085 5122
5122 5955
5955 6361
6361 6834
6834 7201
7201 7962
7962 7985
7985 8513
8513 8845
8845 9292
9292 9322
9322 10094
10094 10738
10738 11170
11170 11320
11320 12523
12523 12584
12584 13547
13547 14203
14203 14327
14327 14420
14420 15016
15016 15726
15726 15753
15753 16789
16789 16837
16837 17826
17826 17841
17841 18630
18630 18934
18934 19177
19177 19200
19200 19723
19723 20309
20309 20720
20720 20737
20737 22204
22204 22760
22760 22783
22783 23948
23948 23964
23964 24676
24676 25137
25137 25380
25380 26322
26322 27192
27192 27209
27209 27736
27736 27746
27746 28500
