0 96
96 106
106 1232
1232 1950
1950 1964
1964 2797
2797 3689
3689 4428
4428 4437
4437 4543
4543 5834
5834 7892
7892 7951
7951 9793
9793 9899
9899 11038
11038 12992
12992 15281
15281 15377
15377 16895
16895 17876
17876 17941
17941 19404
19404 20928
20928 23708
23708 24702
24702 24753
24753 26562
26562 26574
26574 28266
28266 29042
29042 30477
30477 32911
32911 35239
35239 37856
37856 38889
38889 38912
38912 38969
38969 39411
39411 39445
39445 39522
39522 39557
39557 39822
39822 39850
39850 39999
39999 40043
40043 40243
40243 40261
40261 40384
40384 40419
40419 40502
40502 40518
40518 41102
41102 41131
41131 42635
42635 42689
42689 44061
44061 45432
45432 46017
46017 46083
46083 47199
47199 47255
47255 47976
47976 48000
48000 48293
48293 48310
48310 49540
49540 49581
49581 51685
51685 51715
51715 52397
52397 52413
52413 53485
53485 53526
53526 54482
54482 54508
54508 56065
56065 56088
56088 56273
56273 56280
56280 57698
57698 57705
57705 58526
58526 58533
58533 60073
60073 60080
60080 61229
61229 61236
61236 62391
62391 62398
62398 63761
63761 63768
63768 64778
64778 64785
64785 65427
