0 149
160 172
172 766
766 775
775 1818
1818 1831
1831 2375
2375 2410
2410 2547
2547 2559
2559 4237
4237 4771
4771 6131
6131 7274
7274 7762
7762 7771
7771 7807
7807 8794
8794 8818
8818 9484
9484 10291
10291 11797
11797 11868
11868 12237
12237 12265
12265 13392
13392 13431
13431 15663
15663 15729
15729 16578
16578 16611
16611 18503
18503 18559
18559 19080
19080 19097
19097 19169
19169 19988
19988 20044
20044 20573
20573 20603
20603 21469
21469 22595
22595 22638
22638 23226
23226 23235
23235 23314
23314 24203
24203 27079
27079 28648
28648 28722
28722 29683
29683 29696
29696 30831
30831 30883
30883 31638
31638 31655
31655 32788
32788 32837
32837 33544
33544 33556
33556 33592
33592 36018
36018 37936
37936 37967
37967 39401
39401 40585
40585 42005
42005 42018
42018 43549
43549 45043
45043 47220
47220 48428
48428 48472
48472 51856
51856 51911
51911 56273
56273 56286
56286 57608
57608 57626
57626 60570
60570 60578
60578 60664
60664 60672
60672 60851
60851 60859
60859 61190
61190 61198
61198 61529
61529 61537
61537 61868
61868 61876
61876 62645
62645 62653
62653 62797
62797 62805
62805 63073
63073 63081
63081 63606
