0 62
73 984
984 1031
1031 1500
1500 2471
2471 3260
3260 4100
4100 4545
4545 5167
5167 5205
5205 6547
6547 7535
7535 7666
7666 8369
8369 8401
8401 8615
8615 8924
8924 9375
9375 9929
9929 10999
10999 11670
11670 12227
12227 12637
12637 13208
13208 13464
13464 14292
14292 14339
14339 15481
15481 16740
16740 16818
16818 17481
17481 18266
18266 18786
18786 19992
19992 20731
20731 20770
20770 20814
20814 21886
21886 22487
22487 23187
23187 23665
23665 24012
24012 24071
24071 24716
24716 25390
25390 25609
25609 26489
26489 27288
27288 27527
27527 28170
28170 28372
28372 28392
28392 29537
