0 82
93 1954
1954 1968
1968 2670
2670 3741
3741 3796
3796 4883
4883 6097
6097 6720
6720 6799
6799 8714
8714 10211
10211 10610
10610 10652
10652 12128
12128 14482
14482 16376
16376 17625
17625 18917
18917 19662
19662 19693
19693 20347
20347 22198
22198 23652
23652 24273
24273 25934
25934 26763
26763 27969
27969 29168
29168 29967
29967 33104
33104 34773
34773 35184
35184 35213
35213 35304
35304 35326
35326 35598
35598 35620
35620 35794
35794 35804
35804 37432
37432 37442
37442 39141
39141 39151
39151 40322
