0 95
106 118
118 433
433 455
455 1695
1695 1708
1708 2198
2198 2258
2258 2276
2276 2288
2288 3364
3364 3390
3390 4405
4405 4444
4444 5669
5669 5699
5699 6750
6750 6774
6774 6895
6895 6909
6909 7840
7840 8404
8404 8967
8967 9815
9815 9824
9824 9842
9842 9895
9895 9912
9912 11128
11128 11844
11844 12212
12212 12227
12227 13332
13332 13359
13359 13703
13703 14592
14592 15982
15982 16377
16377 16386
16386 17472
17472 17501
17501 17973
17973 18010
18010 18603
18603 19029
19029 19700
19700 19744
19744 20294
20294 20317
20317 21066
21066 21078
21078 21552
21552 23078
23078 23920
23920 25090
25090 26543
26543 27807
27807 27828
27828 29356
29356 30332
30332 31176
31176 31209
31209 33667
33667 34574
34574 34728
34728 34738
34738 34748
34748 34976
34976 34986
34986 35115
35115 35125
35125 35254
35254 35264
35264 35393
35393 35403
