0 195
206 218
218 815
815 831
831 1968
1968 1980
1980 2512
2512 2532
2532 2574
2574 2586
2586 3903
3903 4809
4809 4825
4825 5305
5305 5534
5534 5754
5754 6083
6083 6099
6099 6151
6151 6546
6546 6980
6980 7444
7444 8196
8196 8232
8232 8970
8970 8985
8985 10451
10451 10884
10884 10894
10894 11218
11218 11230
11230 11479
11479 11503
11503 12475
12475 12606
12606 12625
12625 13800
13800 13827
13827 14780
14780 15360
15360 15387
15387 15800
15800 15819
15819 16515
16515 16538
16538 17081
17081 17091
17091 17673
17673 18560
18560 19733
19733 20617
20617 21138
21138 21176
21176 21649
21649 22199
22199 22232
22232 22766
22766 22798
22798 23329
23329 23782
23782 23842
23842 25000
25000 26230
26230 26982
26982 26994
26994 27499
27499 29273
29273 30014
30014 30035
30035 30095
30095 30119
30119 30691
30691 30716
30716 30782
30782 30835
