0 140
151 2201
2201 2217
2217 3332
3332 3346
3346 4328
4328 5053
5053 6333
6333 7197
7197 7206
7206 7904
7904 8537
8537 9218
9218 9755
9755 9868
9868 10480
10480 11175
11175 12057
12057 12807
12807 12907
12907 14150
14150 14796
14796 15637
15637 15730
15730 17066
17066 17815
17815 18300
18300 18404
18404 18842
18842 19400
19400 19479
19479 20213
20213 21305
21305 22264
22264 23172
23172 23184
23184 23865
23865 23945
23945 25154
25154 26251
26251 26329
26329 27684
27684 27773
27773 29070
29070 29355
29355 29426
29426 29848
29848 30279
30279 31193
31193 31226
31226 31940
31940 31952
31952 33288
33288 33311
33311 33337
33337 33355
33355 33689
33689 33724
33724 34258
34258 34281
34281 35156
35156 35176
35176 35792
35792 35814
35814 36211
36211 36898
36898 36919
36919 37567
37567 37613
37613 37901
37901 38374
38374 38898
38898 38926
38926 39274
39274 39338
39338 39510
39510 39772
39772 40515
40515 41204
41204 41425
41425 41452
41452 41755
41755 42130
42130 42531
42531 50138
50138 50148
50148 50549
50549 50559
50559 51218
51218 51228
51228 51667
51667 51677
51677 52460
