0 79
90 102
102 971
971 993
993 1909
1909 1922
1922 2247
2247 2261
2261 3399
3399 4887
4887 5668
5668 5691
5691 5701
5701 6522
6522 6538
6538 8495
8495 8554
8554 8749
8749 8793
8793 9966
9966 10010
10010 11106
11106 11141
11141 11929
11929 11976
11976 12827
12827 12850
12850 13537
13537 13553
13553 13643
13643 13652
13652 13764
13764 15798
15798 15866
15866 17677
17677 19661
19661 20577
20577 21400
21400 21457
21457 23083
23083 23136
23136 23883
23883 23979
23979 27129
27129 27255
27255 28445
28445 28511
28511 30214
30214 32181
32181 32720
32720 32732
32732 33293
33293 33804
33804 34881
34881 35869
35869 36724
36724 38123
38123 39036
39036 39043
39043 39840
39840 39847
39847 40133
40133 40140
40140 40990
40990 40997
40997 41439
41439 41446
41446 42209
42209 42216
42216 43103
